application_number,advice_date,ego_examiner_id,alter_examiner_id
11532987,2008-10-20,67107,69643
11533008,2008-12-09,76977,63635
11533073,2008-06-09,99845,98763
11533073,2008-06-09,99845,NA
11533073,2008-06-09,99845,90995
11533174,2008-11-19,61043,92569
11533258,2008-12-11,60702,91499
11533258,2008-12-11,60702,65231
11533268,2008-04-14,NA,75933
11533268,2008-04-14,NA,74052
11533414,2008-12-17,63577,67259
11533414,2008-12-17,63577,67442
11533501,2008-12-12,61918,92569
11533583,2008-02-08,70799,65271
11533592,2008-06-19,70176,65934
11533592,2008-06-19,70176,67698
11533592,2008-11-24,70176,67698
11533618,2008-05-05,81287,94987
11533618,2008-05-05,81287,69443
11533618,2008-05-05,81287,64652
11533956,2008-10-01,59840,65231
11534125,2008-05-22,96225,63033
11534259,2008-10-30,61918,92569
11534268,2008-11-10,67217,95456
11534268,2008-11-10,67217,99316
11534408,2008-08-11,99240,84157
11534577,2008-08-05,96424,63836
11534577,2008-08-05,96424,99346
11534682,2008-05-05,99845,72809
11534682,2008-05-05,99845,98763
11534682,2008-05-05,99845,NA
11534682,2008-05-05,99845,90995
11534804,2008-10-03,NA,65934
11535094,2008-12-17,80794,61560
11535128,2008-03-31,67107,69643
11535128,2008-10-03,67107,69643
11535193,2008-11-07,63577,95225
11535193,2008-11-07,63577,67442
11535375,2008-10-07,96424,63836
11535500,2008-11-07,62641,99316
11535652,2008-11-26,96424,63836
11535762,2008-05-12,88832,69138
11535790,2008-10-14,NA,76936
11535899,2008-02-28,69379,99136
11535899,2008-02-28,69379,61560
11535981,2008-09-03,64042,67435
11536085,2008-09-29,69379,99395
11536085,2008-09-29,69379,77746
11536085,2008-09-29,69379,89803
11536173,2008-11-06,98224,59052
11536215,2008-09-23,68532,61132
11536369,2008-12-31,61918,92569
11536448,2008-02-25,NA,65790
11536750,2008-12-10,77346,96277
11536791,2008-10-29,96424,63836
11537035,2008-05-23,71655,NA
11537887,2008-12-22,90219,64355
11537888,2008-06-12,99240,84157
11537899,2008-12-15,71259,83254
11537910,2008-12-18,71259,65024
11537910,2008-12-18,71259,83254
11537916,2008-12-02,71259,65024
11537916,2008-12-02,71259,83254
11538275,2008-09-18,91824,93804
11538275,2008-09-18,91824,75387
11538620,2008-12-31,70145,71943
11538635,2008-02-01,96027,72882
11538635,2008-02-01,96027,96865
11538650,2008-08-05,91159,59771
11538987,2008-01-04,97910,60045
11538987,2008-01-04,97910,72882
11538987,2008-01-04,97910,92569
11538987,2008-01-04,97910,95084
11539042,2008-11-06,72153,67698
11539072,2008-04-03,59693,83254
11539079,2008-04-04,59693,96963
11539330,2008-11-28,71143,96439
11539341,2008-01-07,81959,72814
11539341,2008-01-07,81959,NA
11539362,2008-08-29,97268,60331
11539382,2008-08-29,97268,60331
11539422,2008-04-11,NA,98081
11539439,2008-08-29,97268,60331
11539566,2008-03-13,99465,59771
11539764,2008-11-25,NA,91352
11540010,2008-06-24,98678,67979
11540088,2008-11-25,72153,97024
11540140,2008-12-31,NA,89539
11540171,2008-06-09,99483,60716
11540171,2008-06-09,99483,99367
11540171,2008-06-09,99483,70852
11540171,2008-06-09,99483,83852
11540171,2008-06-09,99483,79843
11540208,2008-12-23,94208,63635
11540343,2008-10-27,97111,77746
11540434,2008-10-08,60675,75246
11540434,2008-10-08,60675,59590
11540434,2008-10-08,60675,NA
11540503,2008-07-10,93823,98685
11540525,2008-10-07,68532,99395
11540525,2008-10-07,68532,77746
11540531,2008-12-09,61169,92569
11540531,2008-12-09,61169,75836
11540549,2008-04-21,69889,74114
11540549,2008-04-21,69889,75416
11540551,2008-10-03,64524,83190
11540571,2008-11-25,59255,66096
11540571,2008-11-25,59255,71764
11540571,2008-11-25,59255,61485
11540632,2008-10-23,59255,66096
11540632,2008-10-23,59255,71764
11540632,2008-10-23,59255,61485
11540659,2008-09-05,NA,86212
11540659,2008-09-05,NA,NA
11540721,2008-04-17,91190,91190
11540865,2008-09-18,77346,66324
11540865,2008-09-18,77346,62919
11540865,2008-09-18,77346,64728
11541174,2008-11-26,59779,68532
11541174,2008-11-26,59779,99395
11541174,2008-11-26,59779,59779
11541204,2008-03-25,69680,63372
11541204,2008-03-25,78715,63372
11541724,2008-11-14,60820,95225
11541815,2008-12-04,59255,71764
11541815,2008-12-04,59255,61485
11542206,2008-12-24,72153,98558
11542352,2008-10-03,64042,94753
11542352,2008-10-03,64042,70897
11542552,2008-07-18,68665,98182
11542552,2008-03-05,68665,96339
11543017,2008-03-07,93823,72099
11543017,2008-07-31,93823,69997
11543017,2008-03-07,93823,98685
11543072,2008-08-06,95219,96223
11543162,2008-05-14,85449,67904
11543162,2008-05-14,85449,98776
11543945,2008-11-25,70145,94753
11543945,2008-11-25,70145,71943
11543968,2008-12-31,83398,77068
11544013,2008-07-22,94719,87486
11544295,2008-12-15,74342,63065
11544295,2008-12-15,74342,77298
11544439,2008-05-29,NA,74052
11544634,2008-10-28,93636,93732
11544662,2008-11-25,90848,66096
11544662,2008-11-25,90848,71764
11544662,2008-11-25,90848,61485
11544932,2008-11-25,90848,71764
11544932,2008-11-25,90848,61485
11544977,2008-05-22,82047,72882
11544977,2008-05-22,82047,99413
11544977,2008-05-22,82047,95212
11544977,2008-05-22,82047,67634
11544977,2008-05-22,82047,72579
11545558,2008-12-09,90848,71764
11545558,2008-12-09,90848,61485
11545695,2008-07-21,93896,92569
11545739,2008-07-14,66060,64053
11546029,2008-08-21,94419,65790
11546069,2008-09-15,91824,93804
11546069,2008-09-15,91824,98763
11546088,2008-03-14,88832,69138
11546088,2008-09-30,88832,69138
11546139,2008-12-29,99484,65934
11546139,2008-12-29,99484,67331
11546139,2008-12-29,99484,NA
11546139,2008-12-29,99876,65934
11546180,2008-12-19,62641,95459
11546301,2008-12-03,75518,95660
11546301,2008-12-03,75518,63609
11546451,2008-12-09,90848,71764
11546451,2008-12-09,90848,61485
11547115,2008-07-21,69304,98763
11547282,2008-11-25,90848,66096
11547282,2008-11-25,90848,71764
11547282,2008-11-25,90848,61485
11547427,2008-12-15,69098,99930
11547431,2008-11-25,92981,99712
11547431,2008-11-25,92981,NA
11547494,2008-10-31,90848,95398
11547494,2008-10-31,90848,66096
11547837,2008-07-22,63735,82415
11547877,2008-05-12,NA,77915
11547877,2008-05-12,NA,98826
11547877,2008-05-12,NA,75933
11547928,2008-03-14,75592,95459
11547928,2008-03-14,75592,66346
11548523,2008-11-12,91824,93804
11548523,2008-11-12,91824,75387
11548639,2008-12-08,71259,65024
11548698,2008-04-14,88223,76315
11548706,2008-09-29,93039,60272
11548706,2008-06-11,93039,66030
11548753,2008-11-18,97083,79564
11548753,2008-11-18,97083,62815
11548757,2008-12-17,67340,92569
11548810,2008-12-12,97706,75119
11548824,2008-11-20,97706,75119
11549112,2008-11-28,66282,68338
11549140,2008-12-23,64301,59632
11549140,2008-12-23,64301,NA
11549160,2008-04-16,91190,91190
11549460,2008-12-01,70145,94753
11549460,2008-12-01,70145,71943
11549460,2008-12-01,70145,91455
11549462,2008-11-06,90956,64053
11549698,2008-12-11,94724,96021
11549698,2008-12-11,94724,71943
11549698,2008-12-11,94724,94363
11549748,2008-07-29,88832,69138
11550088,2008-08-21,NA,69378
11550094,2008-11-07,96668,91499
11550106,2008-09-05,93865,70672
11550106,2008-09-05,93865,99574
11550106,2008-09-05,78326,70672
11550106,2008-09-05,78326,99574
11550198,2008-08-19,93865,68406
11550198,2008-08-19,78326,68406
11550237,2008-11-24,74224,94911
11550270,2008-09-15,60702,96456
11550270,2008-09-15,60702,65231
11550390,2008-11-14,96668,62909
11550390,2008-11-14,96668,85035
11550390,2008-11-14,96668,69914
11550390,2008-11-14,96668,70566
11550390,2008-11-14,96668,71497
11550390,2008-11-14,96668,65000
11550390,2008-11-14,96668,99814
11550390,2008-11-14,96668,65839
11550390,2008-11-14,96668,77818
11550390,2008-11-14,96668,89798
11550390,2008-11-14,96668,71764
11550390,2008-11-14,96668,61485
11550390,2008-11-14,96668,78467
11550390,2008-11-14,96668,98567
11550400,2008-11-19,96668,62909
11550400,2008-11-19,96668,85035
11550400,2008-11-19,96668,69914
11550400,2008-11-19,96668,70566
11550400,2008-11-19,96668,71497
11550400,2008-11-19,96668,65000
11550400,2008-11-19,96668,99814
11550400,2008-11-19,96668,65839
11550400,2008-11-19,96668,77818
11550400,2008-11-19,96668,89798
11550400,2008-11-19,96668,71764
11550400,2008-11-19,96668,61485
11550400,2008-11-19,96668,60623
11550400,2008-11-19,96668,78467
11550400,2008-11-19,96668,98567
11550433,2008-02-25,69889,91409
11550433,2008-02-25,69889,63865
11550747,2008-07-03,97111,98224
11550747,2008-11-26,97111,98224
11550776,2008-11-28,96668,95398
11550776,2008-11-28,96668,60623
11550851,2008-10-30,97473,99930
11550876,2008-11-28,96668,62909
11550876,2008-11-28,96668,85035
11550876,2008-11-28,96668,69914
11550876,2008-11-28,96668,70566
11550876,2008-11-28,96668,71497
11550876,2008-11-28,96668,65000
11550876,2008-11-28,96668,99814
11550876,2008-11-28,96668,65839
11550876,2008-11-28,96668,77818
11550876,2008-11-28,96668,89798
11550876,2008-11-28,96668,71764
11550876,2008-11-28,96668,61485
11550876,2008-11-28,96668,78467
11550876,2008-11-28,96668,98567
11550895,2008-08-19,68231,96725
11550895,2008-08-19,68231,92569
11550952,2008-08-05,62098,89539
11550982,2008-08-20,97706,75119
11551051,2008-12-08,96668,71709
11551051,2008-12-08,96668,62909
11551051,2008-12-08,96668,85035
11551051,2008-12-08,96668,69914
11551051,2008-12-08,96668,70566
11551051,2008-12-08,96668,71497
11551051,2008-12-08,96668,65000
11551051,2008-12-08,96668,99814
11551051,2008-12-08,96668,65839
11551051,2008-12-08,96668,77818
11551051,2008-12-08,96668,89798
11551051,2008-12-08,96668,71764
11551051,2008-12-08,96668,61485
11551051,2008-12-08,96668,78467
11551051,2008-12-08,96668,98567
11551544,2008-12-24,96668,62909
11551544,2008-12-24,96668,85035
11551544,2008-12-24,96668,69914
11551544,2008-12-24,96668,70566
11551544,2008-12-24,96668,71497
11551544,2008-12-24,96668,65000
11551544,2008-12-24,96668,99814
11551544,2008-12-24,96668,65839
11551544,2008-12-24,96668,77818
11551544,2008-12-24,96668,89798
11551544,2008-12-24,96668,71764
11551544,2008-12-24,96668,61485
11551544,2008-12-24,96668,78467
11551544,2008-12-24,96668,98567
11551550,2008-10-27,67217,99906
11551550,2008-10-27,67217,95456
11551671,2008-12-29,90201,66582
11551671,2008-12-29,90201,90201
11551754,2008-10-21,NA,99316
11551937,2008-10-28,96668,95398
11551937,2008-10-28,96668,62919
11552412,2008-01-30,95116,61746
11552412,2008-07-17,95116,95417
11552445,2008-09-11,87897,65446
11552454,2008-07-08,60067,71946
11552627,2008-12-15,88730,59975
11552700,2008-09-30,60702,65231
11553113,2008-08-04,96438,69185
11553226,2008-07-09,NA,98763
11553226,2008-07-09,NA,NA
11553242,2008-10-14,NA,73618
11553317,2008-11-07,97083,89539
11553401,2008-04-07,91190,91190
11553587,2008-03-11,74992,84122
11553686,2008-03-25,67034,67034
11553686,2008-03-25,67034,98826
11553686,2008-03-25,67034,81984
11553686,2008-03-25,67034,74052
11553712,2008-11-12,98219,98219
11553837,2008-12-19,97657,77298
11553837,2008-12-19,97657,67259
11553938,2008-10-15,70227,96568
11553961,2008-10-14,93269,93269
11553961,2008-10-14,93269,96507
11554108,2008-11-07,76764,95459
11554240,2008-12-09,97473,99930
11554379,2008-09-04,98642,59181
11554379,2008-09-04,98642,66536
11554410,2008-03-27,62098,89539
11554456,2008-09-22,98642,72099
11554456,2008-10-06,98642,72099
11554456,2008-10-06,98642,59181
11554456,2008-09-22,98642,66536
11554456,2008-10-06,98642,66536
11554514,2008-09-03,98642,72099
11554514,2008-09-03,98642,59181
11554570,2008-09-03,98642,59181
11554570,2008-09-03,98642,NA
11555291,2008-08-19,61173,61173
11555291,2008-08-19,61173,99574
11555291,2008-11-17,61173,99574
11555291,2008-11-17,61173,92060
11555655,2008-08-12,96125,75406
11555657,2008-10-30,74342,77298
11555658,2008-08-18,96125,75406
11556048,2008-10-15,67050,64119
11556048,2008-10-15,67050,92143
11556048,2008-10-15,67050,93756
11556048,2008-10-15,67050,95970
11557156,2008-11-26,97119,67378
11557156,2008-11-26,97119,96021
11557156,2008-11-26,97119,83375
11557305,2008-01-24,66436,92569
11557405,2008-08-19,96438,69185
11557466,2008-06-06,87897,65790
11557608,2008-05-13,68619,75406
11557608,2008-10-23,68619,75406
11558084,2008-10-15,63325,96912
11558240,2008-02-22,69889,64542
11558240,2008-02-22,69889,77525
11558240,2008-02-22,69889,93915
11558240,2008-02-22,69889,59522
11558240,2008-02-22,69889,99956
11558240,2008-02-22,69889,95933
11558240,2008-02-22,69889,87396
11558240,2008-02-22,69889,97121
11558240,2008-02-22,69889,85329
11558240,2008-02-22,69889,72618
11558240,2008-02-22,69889,91157
11558240,2008-02-22,69889,65633
11558278,2008-09-09,94987,61533
11558351,2008-11-18,94987,61533
11558539,2008-08-28,94987,61533
11558539,2008-08-28,94987,68675
11558693,2008-02-04,NA,75033
11558741,2008-12-30,68619,75406
11558761,2008-06-16,70370,83190
11559064,2008-03-25,59771,71086
11559173,2008-09-15,91824,93804
11559173,2008-09-15,91824,75387
11559225,2008-08-15,68406,94987
11559452,2008-11-24,93976,78350
11559999,2008-12-16,62919,71270
11559999,2008-12-16,62919,64544
11559999,2008-12-16,62919,65857
11559999,2008-12-16,62919,97987
11559999,2008-12-16,62919,60916
11559999,2008-12-16,62919,83790
11559999,2008-12-16,62919,63639
11559999,2008-12-16,62919,68731
11560030,2008-09-18,70204,94911
11560116,2008-11-10,94737,86201
11560422,2008-05-12,67107,68515
11560422,2008-10-16,67107,68515
11560422,2008-10-16,67107,69643
11560479,2008-08-20,NA,NA
11560698,2008-08-21,68406,94987
11560944,2008-08-05,63735,93804
11560944,2008-08-05,63735,82415
11560944,2008-08-05,63735,84157
11561157,2008-12-30,97119,67378
11561157,2008-12-30,97119,74747
11561177,2008-08-20,68406,94987
11561622,2008-09-03,75238,96006
11561844,2008-07-29,94161,63176
11562644,2008-11-24,76764,NA
11562869,2008-06-09,98870,83961
11562869,2008-06-09,98870,77825
11562869,2008-06-09,98870,76549
11562869,2008-06-09,98870,90147
11562891,2008-11-25,NA,69604
11563120,2008-11-25,62610,60706
11563120,2008-11-25,62610,99218
11563120,2008-11-25,62610,NA
11563147,2008-05-12,67107,68515
11563147,2008-10-27,67107,68515
11563147,2008-05-12,67107,69643
11563493,2008-12-05,94208,63635
11563503,2008-12-24,97119,67378
11563503,2008-12-24,97119,96021
11563520,2008-12-16,97119,67378
11563520,2008-12-16,97119,96021
11563530,2008-12-31,97119,67378
11563530,2008-12-31,97119,96021
11563702,2008-12-03,94208,68338
11563723,2008-09-04,77648,71353
11563928,2008-03-05,98470,66266
11564376,2008-12-10,66247,90533
11564376,2008-12-10,66247,66582
11564543,2008-11-12,97473,99930
11564652,2008-11-03,68619,75406
11564951,2008-12-08,69665,97649
11565929,2008-07-02,63623,62242
11565977,2008-09-30,93351,78350
11566008,2008-02-25,64864,96172
11566008,2008-08-07,64864,96172
11567331,2008-08-19,NA,99316
11567644,2008-09-18,62152,98826
11567644,2008-02-22,62152,98489
11567686,2008-06-26,61757,65024
11567686,2008-06-26,61757,72882
11567754,2008-07-22,69098,99662
11568144,2008-07-28,88832,69138
11568181,2008-09-18,70227,96568
11568295,2008-12-08,82597,62312
11568330,2008-10-14,95446,98700
11568330,2008-10-14,95446,83527
11568330,2008-10-14,95446,60696
11568330,2008-10-14,95446,68166
11568943,2008-07-21,99240,71035
11568943,2008-07-21,99240,84157
11568990,2008-10-29,63623,62242
11569139,2008-12-31,69394,NA
11569151,2008-06-27,99240,84157
11569338,2008-12-11,99240,84157
11569438,2008-11-28,99240,84157
11569777,2008-11-07,91824,93804
11569777,2008-11-07,91824,75387
11569912,2008-09-26,91824,93804
11569912,2008-09-26,91824,75387
11569940,2008-10-29,67107,68515
11570043,2008-07-09,75864,72809
11570043,2008-07-09,75864,NA
11570151,2008-11-12,91824,93804
11570151,2008-11-12,91824,75387
11570185,2008-07-21,63735,93804
11570521,2008-10-28,97473,99930
11570572,2008-06-10,91190,91190
11570776,2008-11-26,99457,66582
11570793,2008-11-28,99457,66582
11570816,2008-12-19,77648,71353
11571038,2008-10-15,NA,71101
11571249,2008-06-02,63752,72809
11571249,2008-06-02,63752,98763
11571249,2008-11-28,63752,98763
11571249,2008-11-28,63752,NA
11572155,2008-10-03,75864,72809
11572155,2008-10-03,75864,66118
11572393,2008-09-17,68719,95432
11572393,2008-09-17,68719,59269
11572393,2008-09-17,68719,63482
11572393,2008-09-17,68719,94860
11572393,2008-09-17,68719,89466
11572393,2008-09-17,68719,NA
11572393,2008-09-17,68719,95666
11572393,2008-09-17,68719,89404
11572393,2008-09-17,68719,73564
11572393,2008-09-17,68719,64184
11572393,2008-09-17,68719,67547
11572393,2008-09-17,68719,67514
11572393,2008-09-17,68719,97267
11572393,2008-09-17,68719,64350
11572393,2008-09-17,68719,99577
11572393,2008-09-17,68719,91123
11572393,2008-02-28,NA,95432
11572393,2008-02-28,NA,59269
11572393,2008-02-28,NA,63482
11572393,2008-02-28,NA,94860
11572393,2008-02-28,NA,89466
11572393,2008-02-28,NA,NA
11572393,2008-02-28,NA,95666
11572393,2008-02-28,NA,89404
11572393,2008-02-28,NA,73564
11572393,2008-02-28,NA,64184
11572393,2008-02-28,NA,67547
11572393,2008-02-28,NA,67514
11572393,2008-02-28,NA,97267
11572393,2008-02-28,NA,64350
11572393,2008-02-28,NA,99577
11572393,2008-02-28,NA,91123
11572778,2008-12-15,66984,60843
11573607,2008-09-10,92143,77298
11573916,2008-05-30,91190,91190
11575979,2008-10-02,91824,93804
11575979,2008-10-02,91824,75387
11576084,2008-08-18,NA,69378
11576216,2008-09-26,98642,72099
11576841,2008-10-27,91824,93804
11576841,2008-10-27,91824,75387
11576935,2008-12-15,91824,93804
11576935,2008-12-15,91824,75387
11577011,2008-10-03,96532,62749
11577011,2008-10-03,96532,75387
11577011,2008-10-03,96532,99455
11577011,2008-10-03,96532,72036
11577011,2008-10-03,96532,92537
11577011,2008-10-03,96532,96439
11577470,2008-02-19,96794,97626
11577470,2008-02-19,96794,63176
11577470,2008-02-19,96794,97397
11577470,2008-02-19,96794,95652
11577470,2008-02-19,96794,NA
11577470,2008-02-19,96794,64853
11577470,2008-02-19,63176,97626
11577470,2008-02-19,63176,63176
11577470,2008-02-19,63176,97397
11577470,2008-02-19,63176,95652
11577470,2008-02-19,63176,NA
11577470,2008-02-19,63176,64853
11578409,2008-11-13,66910,77184
11578491,2008-12-23,69394,NA
11578555,2008-12-24,68619,75406
11578595,2008-09-17,NA,NA
11578797,2008-10-15,96532,92537
11578937,2008-09-03,96532,98582
11579036,2008-10-06,80730,69909
11579036,2008-10-06,80730,96439
11579036,2008-10-06,80730,71388
11579087,2008-09-25,73920,99763
11579087,2008-09-25,73920,92890
11579114,2008-10-27,77958,92632
11579329,2008-08-07,85599,72809
11579329,2008-08-07,85599,61667
11580167,2008-11-06,61201,66096
11580365,2008-12-01,61201,NA
11580408,2008-05-19,84433,98108
11580505,2008-05-23,77648,71353
11580505,2008-09-09,77648,71353
11580778,2008-12-11,94724,98092
11580778,2008-12-11,94724,71943
11580778,2008-12-11,94724,69365
11580980,2008-12-30,94724,98092
11580980,2008-12-30,94724,71943
11581033,2008-06-27,77648,71353
11581033,2008-12-16,77648,NA
11581117,2008-06-26,96438,61026
11581117,2008-06-26,96438,60272
11581146,2008-04-04,60067,67669
11581473,2008-12-24,94724,98092
11581539,2008-06-03,75718,98763
11581539,2008-06-03,75718,68476
11581594,2008-12-24,94724,74747
11581594,2008-12-24,94724,71943
11581616,2008-08-05,95868,99850
11581616,2008-08-05,95868,63176
11581942,2008-12-09,93823,69997
11582398,2008-12-03,77648,71353
11582880,2008-10-21,71142,92569
11583103,2008-10-08,93875,61470
11583207,2008-05-07,77648,71353
11583207,2008-10-08,77648,NA
11583735,2008-06-23,60210,92569
11583735,2008-06-23,60210,65587
11583744,2008-07-16,79495,66266
11583802,2008-06-11,98840,65179
11583802,2008-06-11,98840,98840
11583841,2008-06-23,79495,66266
11583857,2008-06-19,79495,66266
11584114,2008-05-19,66510,99763
11584734,2008-05-22,93823,72099
11584734,2008-05-22,93823,98685
11584854,2008-07-09,59719,76536
11584854,2008-07-09,59719,62242
11584992,2008-10-27,87049,62778
11585034,2008-12-29,89411,71764
11585034,2008-12-29,89411,61485
11585244,2008-06-16,99240,84157
11585326,2008-09-04,94984,76004
11585650,2008-06-06,64301,93663
11585650,2008-06-06,64301,59632
11585650,2008-06-06,64301,NA
11585660,2008-06-11,91398,72087
11585851,2008-09-12,62413,88204
11586072,2008-01-22,77648,63363
11586072,2008-07-01,77648,63363
11586711,2008-04-30,67107,68515
11587126,2008-03-31,73920,99763
11587126,2008-12-12,73920,99763
11587126,2008-03-31,73920,92890
11587126,2008-12-12,73920,92890
11587126,2008-03-31,73920,67669
11587126,2008-12-12,73920,67669
11587217,2008-10-07,73920,80063
11587217,2008-10-07,73920,63519
11587217,2008-10-07,73920,76473
11587217,2008-10-07,73920,74055
11587268,2008-12-15,77648,71353
11587390,2008-02-28,NA,75406
11587390,2008-02-28,NA,73618
11587390,2008-02-28,NA,96998
11587487,2008-10-15,97473,99930
11587525,2008-11-26,NA,90331
11587525,2008-11-26,NA,86033
11587525,2008-11-26,NA,69789
11587639,2008-12-30,73920,67669
11587790,2008-09-05,69304,94390
11587790,2008-09-05,69304,NA
11588335,2008-09-15,NA,64129
11588696,2008-08-13,98470,72882
11589101,2008-08-19,99483,62713
11589101,2008-08-19,99483,74826
11589109,2008-06-06,62413,88204
11589130,2008-03-14,71447,84289
11589130,2008-12-22,71447,84289
11589235,2008-08-05,NA,NA
11589919,2008-06-30,98854,62188
11589997,2008-12-17,75141,59056
11589997,2008-12-17,75141,97943
11589997,2008-12-17,75141,67713
11589997,2008-12-17,75141,64776
11590126,2008-12-01,73788,69583
11590126,2008-12-01,73788,65446
11590171,2008-08-19,96233,59181
11590179,2008-03-18,77648,71353
11590179,2008-07-11,77648,71353
11590249,2008-12-15,62641,99316
11590511,2008-12-17,59359,67698
11590579,2008-02-12,NA,90563
11590579,2008-02-12,NA,68515
11590579,2008-02-12,NA,60563
11590617,2008-06-10,88832,69138
11590655,2008-10-08,78313,61026
11590735,2008-09-02,93823,59738
11590735,2008-09-02,93823,99004
11590755,2008-10-27,93823,74211
11590768,2008-09-24,77648,71353
11590780,2008-12-12,77648,71353
11590943,2008-11-12,84808,78326
11590943,2008-11-12,84808,94847
11591128,2008-08-11,84808,78326
11591198,2008-11-26,91064,93859
11591201,2008-11-25,84808,78326
11591201,2008-11-25,84808,94847
11591425,2008-08-21,84808,78326
11591425,2008-08-21,84808,94847
11591556,2008-07-25,93896,72112
11591556,2008-07-25,93896,98297
11591556,2008-07-25,93896,88291
11591556,2008-07-25,93896,NA
11591556,2008-07-25,93896,92569
11591703,2008-05-07,71704,66450
11591825,2008-10-03,70204,72882
11591825,2008-10-03,70204,94911
11592069,2008-07-25,90377,64252
11592516,2008-10-14,87897,65446
11592516,2008-10-14,87897,72882
11592622,2008-03-03,66941,92569
11592947,2008-01-31,69604,71487
11593466,2008-06-30,65179,95561
11593685,2008-08-06,99845,NA
11593685,2008-08-06,99845,90995
11594362,2008-09-25,90135,94556
11594618,2008-10-30,69098,99930
11594721,2008-04-21,86435,83510
11594721,2008-04-21,86435,83351
11594742,2008-07-11,65179,95561
11594867,2008-04-03,94260,59632
11594867,2008-04-03,94260,NA
11594867,2008-04-03,94260,62464
11594973,2008-12-12,69078,69078
11595029,2008-11-05,90201,90201
11595029,2008-11-05,90201,NA
11595446,2008-04-02,93896,72112
11595446,2008-04-02,93896,98297
11595446,2008-04-02,93896,88291
11595446,2008-04-02,93896,NA
11595446,2008-10-07,93896,92569
11595570,2008-12-12,67034,60851
11595570,2008-12-12,67034,NA
11595637,2008-05-14,67107,68515
11595637,2008-05-14,67107,69643
11595699,2008-07-29,79495,94915
11595699,2008-07-29,79495,95525
11595836,2008-02-21,71143,97957
11595836,2008-02-21,NA,97957
11595952,2008-08-06,70227,98738
11596150,2008-12-02,76154,99109
11596150,2008-12-02,76154,87267
11596150,2008-12-02,76154,98738
11596150,2008-12-02,76154,74684
11596150,2008-12-02,76154,78300
11596150,2008-12-02,76154,64741
11596150,2008-12-02,76154,68302
11596294,2008-12-16,91824,93804
11596294,2008-12-16,91824,75387
11596672,2008-05-28,63752,98763
11597117,2008-12-24,NA,95561
11597179,2008-12-08,97705,59706
11597751,2008-11-14,93715,62701
11597838,2008-04-01,73920,99763
11597838,2008-12-02,73920,99763
11597838,2008-04-01,73920,92890
11597838,2008-12-02,73920,92890
11597838,2008-04-01,73920,67669
11597838,2008-12-02,73920,67669
11597941,2008-10-30,87165,92569
11597993,2008-12-30,68619,75406
11598078,2008-07-18,62117,97539
11598078,2008-07-18,62117,91016
11598106,2008-04-03,73920,99763
11598106,2008-04-03,73920,92890
11598106,2008-04-03,73920,67669
11598123,2008-08-11,70227,98738
11598146,2008-08-11,70227,98738
11598396,2008-01-03,81959,NA
11598474,2008-10-31,74224,83254
11598474,2008-10-31,74224,94911
11598474,2008-10-31,74224,74224
11598578,2008-08-19,76154,77294
11598578,2008-08-19,76154,64741
11598578,2008-08-19,76154,68302
11598690,2008-05-14,71931,72253
11598706,2008-09-16,66910,NA
11599151,2008-02-14,59211,63127
11599461,2008-03-19,77648,71353
11599461,2008-12-31,77648,71353
11599552,2008-08-05,61517,64119
11599664,2008-10-09,70204,72882
11599664,2008-10-09,70204,94911
11599668,2008-12-11,92981,99712
11599668,2008-12-11,92981,76536
11599668,2008-12-11,92981,NA
11599885,2008-06-17,94161,62489
11599977,2008-02-06,73722,96439
11599977,2008-10-15,73722,96439
11600974,2008-11-12,90135,94556
11601081,2008-02-04,NA,NA
11601081,2008-02-04,NA,92569
11601184,2008-01-30,75034,87486
11601184,2008-01-30,60302,87486
11601197,2008-05-22,76447,71383
11601198,2008-09-02,68406,94987
11601198,2008-09-02,68406,60028
11601260,2008-12-09,68406,61533
11601260,2008-12-09,68406,94987
11601334,2008-07-16,68532,99395
11601334,2008-07-16,68532,59052
11601334,2008-07-16,68532,61132
11601334,2008-07-16,68532,89803
11601416,2008-09-02,68406,94987
11601435,2008-08-29,68406,94987
11601565,2008-02-21,71931,72253
11601592,2008-05-30,97543,72820
11601607,2008-10-14,87897,65446
11601607,2008-10-14,87897,72882
11601607,2008-10-14,87897,92706
11601607,2008-10-14,87897,94847
11601669,2008-09-26,NA,72533
11601669,2008-09-26,NA,97470
11602369,2008-04-15,97287,86201
11602369,2008-04-15,97287,99224
11602566,2008-12-11,67752,65231
11602568,2008-10-15,92487,92487
11602568,2008-10-15,92487,59975
11602702,2008-11-13,68619,75406
11602835,2008-05-15,73260,87486
11603091,2008-06-04,67107,68515
11603091,2008-11-07,67107,68515
11603091,2008-06-04,67107,69643
11603117,2008-09-29,96233,59181
11603430,2008-05-22,72002,66568
11603430,2008-05-22,72002,75416
11603634,2008-10-28,93896,72112
11603634,2008-10-28,93896,98297
11603634,2008-10-28,93896,88291
11603634,2008-10-28,93896,NA
11603634,2008-03-10,93896,92569
11603634,2008-10-28,93896,62411
11603634,2008-03-10,93896,NA
11603741,2008-06-17,73260,66266
11603741,2008-06-17,73260,90219
11603788,2008-12-16,67752,70897
11603894,2008-05-05,92143,63176
11603895,2008-08-20,68463,64119
11603895,2008-08-20,68463,67238
11604223,2008-12-18,67752,60579
11604223,2008-12-18,67752,78241
11604244,2008-03-28,62098,89539
11604430,2008-12-08,59359,67698
11604690,2008-06-25,67107,69643
